"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
164, 7.245299816130000e-01, 3.386376679305321e-02, 1.275283373373776e+00, 3.192720138077526e+02, -3.274640791147144e+01, 2.935284338626300e+05
165, 7.385200262070000e-01, 3.241453277608040e-02, 1.276392447544315e+00, 3.189567919116743e+02, -3.335487780367436e+01, 2.937456298090952e+05
166, 7.522799968720000e-01, 3.096181144522562e-02, 1.278384593929576e+00, 3.184920494998349e+02, -3.393121843225985e+01, 2.941394221864364e+05
167, 7.657799720760000e-01, 2.951033727360171e-02, 1.280871209095639e+00, 3.179774970147126e+02, -3.448675415268121e+01, 2.946347177471529e+05
168, 7.790099978450000e-01, 2.806276676215449e-02, 1.283643700294262e+00, 3.173771550278177e+02, -3.501820406500412e+01, 2.951847871162704e+05
169, 7.919700145720000e-01, 2.662062628442961e-02, 1.286753667303953e+00, 3.167147673710437e+02, -3.552853887321191e+01, 2.958024033099996e+05
170, 8.046399950980000e-01, 2.518763605296113e-02, 1.290143711198623e+00, 3.159921727127725e+02, -3.601867718344731e+01, 2.964756348702721e+05
171, 8.170099854470000e-01, 2.376642068849115e-02, 1.293775869310969e+00, 3.151979033641391e+02, -3.648692686606198e+01, 2.971957233461589e+05
172, 8.290500044819999e-01, 2.236196298315981e-02, 1.297618317728372e+00, 3.143345333228295e+02, -3.693412232182053e+01, 2.979562206635192e+05
173, 8.407700061800000e-01, 2.097463226217677e-02, 1.301696625891083e+00, 3.134240956632498e+02, -3.736236183549741e+01, 2.987642290899905e+05
174, 8.521599769590000e-01, 1.960709133914372e-02, 1.305952078399899e+00, 3.124325121715668e+02, -3.776716411280302e+01, 2.996050032700222e+05
175, 8.631799817090000e-01, 1.826569132102762e-02, 1.310415387216431e+00, 3.113855239816330e+02, -3.815192791299705e+01, 3.004870080704985e+05
176, 8.738499879840000e-01, 1.694956337677533e-02, 1.315036927389092e+00, 3.102599227473436e+02, -3.851238467743579e+01, 3.013982016657310e+05
177, 8.841500282290000e-01, 1.566269158090452e-02, 1.319855483908987e+00, 3.090732680652827e+02, -3.885049409521875e+01, 3.023481953693680e+05
178, 8.940600156780000e-01, 1.440916392228702e-02, 1.324832131805678e+00, 3.078080195700981e+02, -3.916329313969402e+01, 3.033276432336865e+05
179, 9.035800099370001e-01, 1.319055953446835e-02, 1.329995446399597e+00, 3.064722336410731e+02, -3.945065850186656e+01, 3.043433367323572e+05
180, 9.126999974250000e-01, 1.200973104171110e-02, 1.335333505097634e+00, 3.050534531132422e+02, -3.970999521676057e+01, 3.053920617796163e+05
181, 9.214000105860000e-01, 1.087086069705918e-02, 1.340852663186759e+00, 3.035471337041243e+02, -3.994010267303354e+01, 3.064750612292180e+05
182, 9.296900033950000e-01, 9.774221272349531e-03, 1.346567606135542e+00, 3.019510661536034e+02, -4.013878776111020e+01, 3.075955207819472e+05
183, 9.375399947170000e-01, 8.725349486403867e-03, 1.352481903948567e+00, 3.002541448124170e+02, -4.030434777934710e+01, 3.087537082602747e+05
184, 9.449599981310000e-01, 7.724467125531491e-03, 1.358615227131745e+00, 2.984474593777580e+02, -4.043382582027833e+01, 3.099535040306964e+05
185, 9.519400000570000e-01, 6.774428848839826e-03, 1.364984876210731e+00, 2.965160285126036e+02, -4.052439623837352e+01, 3.111979497829821e+05
